root	run	checkpoint	weights_path	size_bytes	size_gb	mtime	modified
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_1_step_95000-20260910-235336	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_1_step_95000-20260910-235336/model.safetensors	271045148	0.252	1789083656	2026-09-11 07:40
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_1_step_90000-20260910-234056	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_1_step_90000-20260910-234056/model.safetensors	271045148	0.252	1789082901	2026-09-11 07:28
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_85000-20260910-232821	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_85000-20260910-232821/model.safetensors	271045148	0.252	1789082123	2026-09-11 07:15
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_80000-20260910-231523	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_80000-20260910-231523/model.safetensors	271045148	0.252	1789081349	2026-09-11 07:02
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_75000-20260910-230229	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_75000-20260910-230229/model.safetensors	271045148	0.252	1789080569	2026-09-11 06:49
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_70000-20260910-224929	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_70000-20260910-224929/model.safetensors	271045148	0.252	1789079777	2026-09-11 06:36
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_65000-20260910-223617	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_65000-20260910-223617/model.safetensors	271045148	0.252	1789078997	2026-09-11 06:23
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_60000-20260910-222317	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_60000-20260910-222317/model.safetensors	271045148	0.252	1789078197	2026-09-11 06:09
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_55000-20260910-220957	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_55000-20260910-220957/model.safetensors	271045148	0.252	1789077404	2026-09-11 05:56
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_50000-20260910-215644	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_50000-20260910-215644/model.safetensors	271045148	0.252	1789076625	2026-09-11 05:43
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_45000-20260910-214345	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_45000-20260910-214345/model.safetensors	271045148	0.252	1789075829	2026-09-11 05:30
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_40000-20260910-213029	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_40000-20260910-213029/model.safetensors	271045148	0.252	1789075043	2026-09-11 05:17
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_35000-20260910-211723	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_35000-20260910-211723/model.safetensors	271045148	0.252	1789074266	2026-09-11 05:04
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_30000-20260910-210426	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_30000-20260910-210426/model.safetensors	271045148	0.252	1789073474	2026-09-11 04:51
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_25000-20260910-205114	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_25000-20260910-205114/model.safetensors	271045148	0.252	1789072690	2026-09-11 04:38
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_20000-20260910-203810	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_20000-20260910-203810/model.safetensors	271045148	0.252	1789071896	2026-09-11 04:24
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_15000-20260910-202456	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_15000-20260910-202456/model.safetensors	271045148	0.252	1789071101	2026-09-11 04:11
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_10000-20260910-201141	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_10000-20260910-201141/model.safetensors	271045148	0.252	1789070334	2026-09-11 03:58
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_5000-20260910-195855	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l5-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_5000-20260910-195855/model.safetensors	271045148	0.252	1789069552	2026-09-11 03:45
outputs	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l7-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_10000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l7-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_10000/model.safetensors	342892900	0.319	1789068304	2026-09-11 03:25
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l7-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_5000-20260910-192504	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-pre-gated-norm-b8-l7-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_5000-20260910-192504/model.safetensors	342892900	0.319	1789067429	2026-09-11 03:10
outputs	q3-06-static-one-gate-difference-pool-domino-sink-gated-norm-b8-l7-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_15000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-one-gate-difference-pool-domino-sink-gated-norm-b8-l7-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_15000/model.safetensors	342892900	0.319	1789066338	2026-09-11 02:52
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-gated-norm-b8-l7-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_10000-20260910-185218	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-gated-norm-b8-l7-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_10000-20260910-185218/model.safetensors	342892900	0.319	1789065473	2026-09-11 02:37
cache/checkpoint-trash	q3-06-static-one-gate-difference-pool-domino-sink-gated-norm-b8-l7-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_5000-20260910-183753	/share/guorui/投机解码训练/SpecForge/cache/checkpoint-trash/q3-06-static-one-gate-difference-pool-domino-sink-gated-norm-b8-l7-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_5000-20260910-183753/model.safetensors	342892900	0.319	1789064605	2026-09-11 02:23
outputs	q3-06-static-one-gate-difference-pool-domino-sink-b8-l7-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_10000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-one-gate-difference-pool-domino-sink-b8-l7-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_10000/model.safetensors	341057684	0.318	1789062058	2026-09-11 01:40
outputs	q3-06-static-one-gate-difference-pool-domino-sink-b8-l7-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_5000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-one-gate-difference-pool-domino-sink-b8-l7-1node-019-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_5000/model.safetensors	341057684	0.318	1789061190	2026-09-11 01:26
outputs	q3-06-s-block-layered-pspsps-shared-gate-prefix-kv-difference-pool-domino-b8-1node-009-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_25000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-s-block-layered-pspsps-shared-gate-prefix-kv-difference-pool-domino-b8-1node-009-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_25000/model.safetensors	246665174	0.230	1789058780	2026-09-11 00:46
outputs	q3-06-naive-joint-both-difference-pool-domino-b8-1node-012-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_30000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-naive-joint-both-difference-pool-domino-b8-1node-012-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_30000/model.safetensors	238266586	0.222	1789057953	2026-09-11 00:32
outputs	q3-06-s-block-layered-psspsspss-shared-gate-prefix-kv-difference-pool-domino-b8-1node-011-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910	epoch_0_step_25000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-s-block-layered-psspsspss-shared-gate-prefix-kv-difference-pool-domino-b8-1node-011-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910/epoch_0_step_25000/model.safetensors	309603396	0.288	1789057586	2026-09-11 00:26
outputs	q3-06-plain-ppppp-star-only-difference-pool-domino-b8-1node-012-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910__superseded_ppppp_stop7550	epoch_0_step_5000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-plain-ppppp-star-only-difference-pool-domino-b8-1node-012-fromscratch-bs2-globalbs16-epoch2-gamma7-eval1k-20260910__superseded_ppppp_stop7550/epoch_0_step_5000/model.safetensors	238266586	0.222	1789052210	2026-09-10 22:56
outputs	qwen3-4b-static-target-embedding-hidden-states-bare-gate-all36-b16-l5-4node-08101112-bs2-globalbs64-lr6e-4-epoch3-raw-perfectblend-20260908	epoch_3_step_65436	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-target-embedding-hidden-states-bare-gate-all36-b16-l5-4node-08101112-bs2-globalbs64-lr6e-4-epoch3-raw-perfectblend-20260908/epoch_3_step_65436/model.safetensors	1163422050	1.084	1788912286	2026-09-09 08:04
outputs	q3-06-static-no-self-b8-1node-gpu011-20260908-lr2e3-epoch2	epoch_1_step_95000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-no-self-b8-1node-gpu011-20260908-lr2e3-epoch2/epoch_1_step_95000/model.safetensors	269723866	0.251	1788873638	2026-09-08 21:20
outputs	q3-06-static-gated-rmsnorm-b8-1node-gpu011-20260908-lr2e3-epoch2	epoch_0_step_50000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-gated-rmsnorm-b8-1node-gpu011-20260908-lr2e3-epoch2/epoch_0_step_50000/model.safetensors	270381666	0.252	1788853322	2026-09-08 15:42
outputs	q3-06-static-gated-q-norm-b8-1node-gpu011-20260908-lr2e3-epoch2	epoch_0_step_10000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-gated-q-norm-b8-1node-gpu011-20260908-lr2e3-epoch2/epoch_0_step_10000/model.safetensors	270380418	0.252	1788840831	2026-09-08 12:13
outputs	q3-06-static-qk-head-temperature-linear-b8-1node-gpu002-20260908-lr2e3-epoch2	epoch_1_step_110000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-qk-head-temperature-linear-b8-1node-gpu002-20260908-lr2e3-epoch2/epoch_1_step_110000/model.safetensors	269724618	0.251	1788830094	2026-09-08 09:14
outputs	qwen3-4b-static-37-source-qk-bias-enc-dec-b16-l5-4node-08101112-bs2-globalbs64-lr6e-4-epoch3-20260907	epoch_3_step_59253	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-37-source-qk-bias-enc-dec-b16-l5-4node-08101112-bs2-globalbs64-lr6e-4-epoch3-20260907/epoch_3_step_59253/model.safetensors	1583760762	1.475	1788827173	2026-09-08 08:26
outputs	q3-06-static-qkv-bias-pre-norm-b8-1node-gpu002-20260907-fromscratch-bs2-globalbs16-epoch4-metrics	epoch_0_step_25000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-qkv-bias-pre-norm-b8-1node-gpu002-20260907-fromscratch-bs2-globalbs16-epoch4-metrics/epoch_0_step_25000/model.safetensors	270052082	0.252	1788805761	2026-09-08 02:29
outputs	q3-06-static-q-frequency-gate-caf-b8-1node-node10-20260907-10000step	epoch_1_step_145000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-q-frequency-gate-caf-b8-1node-node10-20260907-10000step/epoch_1_step_145000/model.safetensors	269816226	0.251	1788776544	2026-09-07 18:22
outputs	eval_qfreq_gate_step160000_20260907	epoch_1_step_0	/share/guorui/投机解码训练/SpecForge/outputs/eval_qfreq_gate_step160000_20260907/epoch_1_step_0/model.safetensors	269805890	0.251	1788767154	2026-09-07 15:45
outputs	20260907_additive_spectral_carrier_q_b8_node11_retry1	epoch_0_step_10000	/share/guorui/投机解码训练/SpecForge/outputs/20260907_additive_spectral_carrier_q_b8_node11_retry1/epoch_0_step_10000/model.safetensors	269909738	0.251	1788760004	2026-09-07 13:46
outputs	20260907_additive_spectral_carrier_q_b8_node11_retry1	epoch_0_step_5000	/share/guorui/投机解码训练/SpecForge/outputs/20260907_additive_spectral_carrier_q_b8_node11_retry1/epoch_0_step_5000/model.safetensors	269909738	0.251	1788759275	2026-09-07 13:34
outputs	20260907_additive_spectral_carrier_q_b8_node11	epoch_0_step_5000	/share/guorui/投机解码训练/SpecForge/outputs/20260907_additive_spectral_carrier_q_b8_node11/epoch_0_step_5000/model.safetensors	269909738	0.251	1788758278	2026-09-07 13:17
outputs	20260907训练结构	epoch_0_step_25000	/share/guorui/投机解码训练/SpecForge/outputs/20260907训练结构/epoch_0_step_25000/model.safetensors	269805890	0.251	1788756040	2026-09-07 12:40
outputs	q3-06-static-q-frequency-gate-b8-1node-node2-20260906-2epoch	epoch_1_step_160000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-q-frequency-gate-b8-1node-node2-20260906-2epoch/epoch_1_step_160000/model.safetensors	269805882	0.251	1788743391	2026-09-07 09:09
outputs	qwen3-4b-static-37-source-qk-bias-enc-dec-b16-l5-5node-0809101112-bs2-globalbs80-lr6e-4-epoch3-20260907	epoch_2_step_40000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-37-source-qk-bias-enc-dec-b16-l5-5node-0809101112-bs2-globalbs80-lr6e-4-epoch3-20260907/epoch_2_step_40000/model.safetensors	1583760762	1.475	1788741105	2026-09-07 08:31
outputs	q3-06-static-q-frequency-gate-b8-1node-node2-20260906	epoch_0_step_10000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-q-frequency-gate-b8-1node-node2-20260906/epoch_0_step_10000/model.safetensors	269805882	0.251	1788720342	2026-09-07 02:45
